,cust_no,age_level,exp_code,source_code,0,1,2,5,9,A,trans_type,c0,c1,c2,c3,c4,c5,c6,current_c,H,O,R,company_type,avg_stock,current_stock,avg_amount,current_amount,label
1649,0xBA6D5598BF9BC56A0EBDFB8CF8BD09F854D01AA4548949E893997FD6745BEDBF,5,0,1,19,0,0,0,0,0,0,12,4,0,0,3,0,0,1,13,6,0,H,1578.94736842105,1000,81897.8947368421,33500,0
1650,0x57F4861458E2B158172CDFAE25A9EF8563C747E5089847637274458BA4D2939C,3,0,2,13,0,0,0,0,0,0,12,0,1,0,0,0,0,0,6,7,0,O,3153.84615384615,2000,203334.615384615,434800,0
1651,0xC9D24BBDDAE8539BCB1E332A3A6CDBEF6B46DA0C4A0316E0CBECAE6B73750C7F,2,1,2,28,0,0,0,0,0,0,13,8,2,0,2,0,3,0,23,4,1,H,1464.28571428571,1000,34312.8571428571,16450,0
1652,0xB37ADDF4951B2E136BC3BA9443C200C325406AA9D14E2C42CD31DF190F430C7D,4,0,2,15,0,0,0,0,0,0,8,1,0,6,0,0,0,0,13,2,0,H,782.666666666667,1000,11005.1666666667,10600,0
1653,0x76A8395EEC91437B5660C16917D9DDDCD6DFDAE43E4C1900EC4DA098FC4BFE3E,4,4,2,66,0,0,0,0,4,0,43,22,3,2,0,0,0,1,62,8,0,H,1385.71428571429,1000,39102.1428571429,24800,0
1654,0xA2555D032B01539AFA4B32D7896CF591D6CA401E0A6907BF7976B954D8F3077A,4,0,2,16,0,0,0,0,0,0,0,3,5,0,6,2,0,2,16,0,0,H,1562.5,1000,38668.125,24100,0
1655,0x251BDE40B04919B6E07740F6AB3B207F846B2264980FC899473EED9F2627A512,3,0,2,227,0,0,0,0,18,0,173,27,0,6,18,17,4,1,200,45,0,H,1441.63265306122,1000,43376.7346938776,24600,0
1656,0xBC281FEAF9E94D1E29DF92A890169B568CD2A2F3DA7013504DEDF5B20BAA9D54,4,3,2,46,0,0,0,0,2,A,22,10,0,9,0,2,5,0,32,16,0,H,2184.02083333333,1000,68511.4572916667,11750,0
1657,0x948E5A4AF5D8E47A1637E30165A4C36ACF79475EBC10565B7B828CC3B7F58C3E,2,3,2,14,0,0,0,0,0,0,2,4,8,0,0,0,0,2,12,2,0,H,706.428571428571,1000,15441.7742857143,10650,0
1658,0xFC6B8AC85081365CF68817A8EDA426C86FDA96F2147DA467B80FE61E1C9AFC72,4,4,2,111,2,0,0,0,0,0,43,6,6,1,0,0,57,6,107,1,5,H,1523.74336283186,3000,51011.3975221239,135300,0
1659,0xCD3909E6E5F6D2B77D90F944AF959488C341687C7263242EFE758D51F37CCBBE,4,3,2,58,0,0,0,0,0,0,29,14,2,0,10,2,1,0,57,1,0,H,1058.5,1000,12844.1232758621,8260,0
1660,0x92261A300093CD8E0D82194C80812B445124353259A95C3EA6E2B44BC427ADA3,3,1,2,51,0,0,0,0,0,0,8,2,2,0,0,5,34,6,51,0,0,H,5039.21568627451,2000,140543.529411765,59900,0
1661,0x070D7ED8D4E56219BBB51F91C85A1B889EB5063CAB4470C2339949E643C3D483,4,2,2,71,0,0,0,0,0,0,18,18,27,5,1,0,2,0,71,0,0,H,1211.2676056338,1000,26442.1126760563,12050,0
1662,0x756DA8F66CDDC15EA3267CCBB45AD39C58B23D57EC515FF8E2CF9A371694EB73,6,0,2,56,0,0,0,0,0,0,49,5,2,0,0,0,0,0,50,6,0,O,1165.76785714286,1000,45592.1421428571,62700,0
1663,0xFE919B1005BCD2566303E293B236B5F5640BA547DD82DDA17A8669A9E30E0317,4,2,2,16,0,0,0,0,0,0,0,4,9,0,2,1,0,4,14,2,0,H,1065.625,1000,19341.375,12850,0
1664,0x477389A552F4A551CA36D1595A8C28A59EED9B085262BE699B2D68D2D3DDA037,3,0,2,21,0,0,0,0,0,0,6,0,3,0,3,0,9,2,19,2,0,H,871.380952380952,2000,27484.1947619048,51200,0
1665,0xA3932CEBA5C14FB55502D6E7D131E5CECA0F9E18E16BC7A2E0DB377AF87AA169,4,1,2,37,0,0,0,0,0,0,26,9,2,0,0,0,0,1,37,0,0,H,2410.81081081081,4000,44391.4864864865,95000,0
1666,0xDFA2A18D0AD1D81F62DAA58FDD08EF921EFD13CF7A5A4C06B54CBA64E7A6E0D1,4,4,2,50,0,0,0,0,0,0,2,1,5,0,2,0,40,6,50,0,0,H,1200,1000,45372.2,61350,0
1667,0x152246EDBEE42A9244A7F039DC0EF4CBE970BAECB0EAEA4CE65544EF680A5109,5,0,2,22,0,0,0,0,2,0,12,12,0,0,0,0,0,1,24,0,0,H,1041.66666666667,1000,81227.0833333333,22100,0
1668,0xBB91F1008AD8CFA18C7A112950BFD2D333C92006EAFF64A1F3F1FF5B4F35A875,3,0,2,44,0,0,0,0,0,0,21,0,6,1,4,12,0,0,34,10,0,H,3772.72727272727,1000,383689.772727273,41950,0
1669,0x27024C523EAB7397FD622F5F14A5839AF6D7934AA8ED82AD00A5BE8D3AA2A6A2,2,0,2,27,0,0,0,0,0,0,5,1,7,0,1,0,13,6,26,0,1,H,1444.44444444444,1000,48976.6666666667,29980,0
1670,0x13D425F6B357EB8FB087AE491B22B77FE27F82DF00573826BDAE9F3418058337,3,4,2,12,0,0,0,0,0,0,3,7,2,0,0,0,0,2,11,1,0,H,2031.91666666667,1000,66933.5541666667,21600,0
1671,0xEE8D1369F93377FF04190B4DF53BBF5B3E3C4D6C7F4F400EAB0C0317F2F47AB1,3,0,2,14,0,0,0,0,0,0,3,2,4,0,1,0,4,1,14,0,0,H,1357.14285714286,1000,18825,18950,0
1672,0xF0D212A8BFF1BC56D7ED7629A87DA1B4E1A93FBC5A83C0BDCEA7C2AD01A3CA5B,3,3,2,14,0,0,0,0,0,0,2,5,0,1,6,0,0,4,12,2,0,H,70.4285714285714,50,1249.05857142857,1010,0
1673,0x5C957751208DACEFD9AA1997AC6445C699FC65FC03216B4C2B7B6945ECC02667,5,0,2,82,0,0,0,0,0,0,48,3,17,8,0,5,1,0,62,20,0,H,3230.36585365854,3000,161342.804878049,124500,0
1674,0x66E3D3E195505C51BCE055A20E8ADED295FCC2C1FA02F5497AFF0FDD41B7760E,3,3,2,29,0,0,0,0,0,0,7,6,5,3,2,4,2,6,23,4,2,R,1944.72413793103,2000,31599.0210344828,8760,0
1675,0x4D71069F78C8399B63919C1E70C3F1EBCACD2F18D4721D9E1BE01F0855519046,3,3,2,17,0,0,0,0,0,0,12,4,1,0,0,0,0,0,17,0,0,H,1287.05882352941,880,35344.4705882353,27236,0
1676,0xB0B64DE32D0364C826F099298B5BF35DF0DD287BF60B24DAE6C3B98B7B017D15,3,2,2,100,0,0,0,0,0,0,49,32,18,0,0,1,0,2,98,2,0,H,1061.3,1000,20099.39,8970,0
1677,0x8F071F1A2524E5DE937C5BCA6A11BD654AF46D832C8B5B7AC0FD11622EA73E77,4,1,2,37,0,0,0,0,0,0,13,6,6,3,5,1,3,0,32,4,1,H,1353.48648648649,1000,61322.1364864865,92100,0
1678,0x560F9C6E1DBC5744F231A482619AEB57D83165D4DED56BB523ECDD8FE784022F,2,4,2,17,0,0,0,0,0,0,0,2,13,0,2,0,0,2,17,0,0,H,1019.76470588235,1000,14842.4094117647,8680,0
1679,0x66FED5F962DC5D40F55942CFB4E69C57DE2E113998D8A0F6386B7DBB47D2B675,5,3,2,148,0,0,0,0,6,0,122,15,3,0,0,0,14,0,141,13,0,H,1851.94805194805,1000,83826.4935064935,62400,0
1680,0x42A49F4966F4B47DFA33B4AEDB0C3B8E4CE2B754725002DA649D4C22CC02B940,3,0,2,24,0,0,0,0,0,0,0,4,3,0,10,0,7,6,24,0,0,H,1375,1000,19441.25,15310,0
1681,0x50297B895C07C2A3E283A4FB3FE33278A9B7352B7FB2BDD9C985ABB1DB53D907,3,4,2,40,0,0,0,0,0,0,24,8,0,2,6,0,0,0,27,13,0,H,3252,1000,50675.495,8430,0
1682,0xA468BE6709D0143287D96F8401EE851CEFBEE0CA079E1113A912C6AE225E766E,4,3,2,100,0,0,0,0,0,0,45,29,5,8,0,0,13,0,96,4,0,H,2492,2000,104570.4,34300,0
1683,0xC36C4E5195C51E9EE6FDFE0191910CF8C13D3D09AAD75508038168E26C3F4D96,3,3,2,37,0,0,0,0,0,0,15,6,1,7,3,5,0,0,20,17,0,O,2729.72972972973,1000,86918.9189189189,70300,0
1684,0x113E2F68AD7F1EDE4B5C41133EB9B71EF26A364301068EB270E796C131CB25D7,2,0,2,129,0,0,0,0,0,0,53,18,26,4,13,0,15,1,126,3,0,H,1251.31782945736,1000,16874.9139534884,10200,0
1685,0x5B021AE735FACE2B84913A0C0FE6C59CDFC5DAF69CA331E13C44803C395EC66B,3,3,2,82,0,0,0,0,0,0,63,9,6,0,2,0,2,0,74,8,0,H,2786.51219512195,4000,146041.069268293,140600,0
1686,0x942917BAF26D7FCA3F688407B9C2BC6E8C1817280FFB8BD96BAA69F1C1863F39,4,3,2,140,0,0,0,0,0,0,106,14,0,14,4,2,0,0,109,31,0,H,1353.89285714286,1000,57312.2678571429,24550,0
1687,0xD7818A741F3422C01E8BF880565A5C183B2305CEF9C733B68C42E8D3359A9A7E,4,4,2,16,0,0,0,0,0,0,5,6,4,0,1,0,0,2,16,0,0,H,4170.5625,40000,121760.8375,1097600,0
1688,0xD79E87E09469C11FA78CBCE8DA4792F92C3BF9E68D66832484EBD8AA1AA41089,4,0,2,21,0,0,0,0,0,0,7,2,8,0,0,0,4,2,21,0,0,H,771.333333333333,1000,25410.490952381,28300,0
1689,0x17FA5A398F9DD7E1825F6687DB66A0E22673275445A1E4EF9F9B0F4D04BD9DE2,4,4,2,54,0,0,0,0,0,0,33,16,0,0,4,1,0,1,34,20,0,H,1051.85185185185,1000,86747.5185185185,248400,0
1690,0x271CFB731645EFEF7112B18272CADE1BD8DE3DD1E3764E31EF0352C33036E118,4,4,2,34,0,0,0,0,0,0,26,6,0,1,0,1,0,0,24,10,0,O,2514.70588235294,1000,90455.8823529412,108400,0
1691,0x16E320044922011D2F63901D31D194A2A5754429F8E41EEEFC61E53773200658,4,0,2,9,0,0,0,0,0,0,0,0,9,0,0,0,0,2,9,0,0,H,2333.33333333333,1000,25516.6666666667,9700,0
1692,0xB0ECC0C564CEFBE84C7B046065CF7E5BFC024D350DF65CA72D5950F738B92F5B,3,4,2,120,0,0,0,0,32,0,42,11,20,9,19,35,16,2,141,9,2,H,1132.5,1000,55990.0723684211,12250,0
1693,0xC5462AF663D66F50469ADD6B24E9E8E9C26BD42C1C3D6FF6CC126E7A366E27D1,3,3,2,22,0,0,0,0,0,0,12,2,1,4,2,0,1,0,17,5,0,H,2400,2000,52206.8181818182,145000,0
1694,0x503A6B93DC5ABA8C56DF2B3FBD41E2AA292D4BC0D012DCF4B160B2FC0159DDA5,4,0,2,67,0,0,0,0,14,0,51,7,4,4,13,2,0,0,73,8,0,H,2308.64197530864,1000,62913.0864197531,115800,0
1695,0x31F5F385B7FD0FD465EEC397EB287B29E83B5E49234F87F09495BC887096ACBC,3,4,2,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,0,H,1209,1000,129036.57,23050,0
1696,0x101AEEEA81E13D384843D2775D85CD18535259DF17407ACCE26DB86EA06F0A29,4,1,2,90,0,0,0,0,0,0,32,33,2,8,9,6,0,1,66,24,0,H,2805.12222222222,3000,91496.5577777778,258900,0
1697,0x4D693BD77B94207BA9D6E50CBF528116906D2D6F561FF27279A0ED457D67CF03,4,4,2,105,0,0,0,0,0,0,49,29,0,0,4,6,17,1,86,15,4,H,1103.95238095238,2000,27305.4373333333,82500,0
1698,0xC49A2AEBB09CB5C052135E2CD96FC3BBE77F4C1F72EBC0C3FD9225DD8F962AC6,3,4,2,62,0,0,0,0,0,0,31,13,7,11,0,0,0,1,39,23,0,H,3225.8064516129,2000,193338.387096774,122400,0
1699,0x94C598CA182EDCCEED97C57779B0145641A6947A80FF5331F58AB0725BFD72E3,3,0,2,112,0,0,0,0,0,0,95,7,0,7,0,3,0,0,73,39,0,H,261.053571428571,150,38761.51125,21570,0
1700,0xEE2448180EF899E9327356073CEEED45E6CEF64BD309E7BE03BDF202F204149E,4,4,2,92,0,0,0,0,8,0,70,9,2,1,0,12,6,0,67,28,5,H,1089.37,1000,36373.7316,37500,0
1701,0x868539D3E30D6EA5600E1016B58D82EF96233487F4177EAEE7DB87E22948EED9,5,1,2,13,0,0,0,0,0,0,0,0,13,0,0,0,0,2,13,0,0,H,2076.92307692308,2000,35246.9230769231,43560,0
1702,0x83D07BE7F7C2FC273FB187C5CD89AFE850AFBC737AB7D0B410D105C507F60D52,3,0,2,39,0,0,0,0,0,0,12,2,24,0,0,1,0,2,39,0,0,H,1283.07692307692,1000,42548.441025641,19250,0
1703,0x7288DF2CDC6BEBAC8CAC5CB1A51CDE99350E267CE02FC8F4E73AAC455CA8D311,3,0,1,88,0,0,0,0,2,0,62,7,2,12,0,0,7,3,78,12,0,H,1133.33333333333,1000,67818.8888888889,96800,0
1704,0x6F7140EF76F4BACCBC7C0DF524D637D7B8D519A0FCC1F056372B0C3C7BA3F528,3,0,2,15,0,0,0,0,0,0,4,6,5,0,0,0,0,1,15,0,0,H,1200,2000,24290,21900,0
1705,0x8D0315EDBDD668EFDCE675290B2D5E08B63CA86ADC2ACC12A154416D69AA3949,6,2,2,42,0,0,0,0,0,0,36,0,4,0,0,0,2,0,37,5,0,H,8452.38095238095,5000,258427.380952381,110500,0
1706,0xC1953191FAA2C4D42795986F3C8562D0F03F3EFA9CCD1BF3E855F9C1545B0A53,3,0,2,102,0,0,0,0,0,0,41,26,8,0,27,0,0,0,100,2,0,H,1264.70588235294,2000,27963.431372549,30560,0
1707,0x2D60A0E19DF19C74409A076FBCB3017EAA6051C99919857F26AA92AA8878B013,3,0,1,11,0,0,0,0,0,0,0,0,4,0,0,0,7,6,11,0,0,H,881.818181818182,1000,25280,29160,0
1708,0xE6D6F553B1569831EB7287C717630A09B9ECE1A2C056329581E1A6E4CF80D381,4,0,2,23,0,0,0,0,0,0,3,1,0,0,2,1,16,6,20,3,0,H,3521.73913043478,1000,18960.8695652174,67100,0
1709,0x609B8B1512F2D8426A710B5BC0893A97BA21C5B59A566F418E012E7213DE2FFA,4,1,2,102,0,0,0,0,0,0,87,8,0,4,3,0,0,1,81,21,0,H,1035.25490196078,1000,72027.1303921569,55600,0
1710,0x4558A18EAF7BDC5395C719F4ADFA6CA0941C9F4F94BD3BC8134CCE4966CC076F,5,0,2,40,0,0,0,0,0,0,15,23,1,0,1,0,0,1,38,2,0,H,1670.45,1000,62460.525,33400,0
1711,0xA0874CA487C12F58CB38DC3478537A4DF974726A9E2E1D5D5E923950CF59F339,4,1,2,22,0,0,0,0,0,0,3,17,0,0,2,0,0,1,22,0,0,H,8363.63636363636,9000,516577.727272727,636210,0
1712,0x9FB19E5D8A9DB1C7ABAF5F5DC62012CBE6209DF688532F8280228B609A8879E6,3,0,2,214,0,0,0,0,36,0,130,38,14,5,25,32,6,5,194,56,0,O,1268.08,2000,37420.08,82700,0
1713,0x7C592337342E954122CB39A5FFB20B630B481E4AEFEBF88C2AD25FD5CB7EB665,4,3,2,93,0,0,0,0,0,0,25,48,0,0,17,3,0,0,93,0,0,H,6688.17204301075,2000,126386.23655914,171600,0
1714,0x7E5139FC381178BE157AD7625A34AC137A1138F6001E68C861FB6D21E61F30FF,4,4,2,30,0,0,0,0,0,0,22,4,2,0,0,2,0,1,27,3,0,O,2404.2,1000,90415.64,35500,0
1715,0x148AC66169AF39BD8CB6614AB2E1C6110EE15823EA56735AA9BA5966172A1F99,3,4,2,91,0,0,0,0,0,0,81,1,0,0,2,7,0,0,63,28,0,H,1076.92307692308,1000,26560.3296703297,16100,0
1716,0x0306DAD42354866666DF2162A246A977D355325782D56A54C199412EDD749612,3,0,1,75,0,0,0,0,0,0,35,29,3,1,6,1,0,4,60,15,0,H,1266.66666666667,1000,28751.6,10010,0
1717,0x9301A8C2BE91042D86512E2C609634343A48CF9BBBFD06712CD08628FFCA31A7,3,3,2,9,0,0,0,0,0,0,3,0,0,0,0,0,6,6,7,2,0,H,1000,1000,23303.3333333333,15310,0
1718,0x2B56EB47C178462B3A9EE7D5CA9B43A787BD264E418260A504EE6E3094CACF62,5,0,2,8,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,7,0,O,4125,2000,213562.5,192600,0
1719,0xA81AFCEB288D6B52CC91F0B54E49676A37082F67C84217287A58A94BBAC45A0E,3,0,2,14,0,0,0,0,0,0,0,7,1,0,0,4,2,1,13,1,0,H,1150,1000,18286.2142857143,11950,0
1720,0xC96E8B3CB709BB18447549CCE3A773F5EB36FF93BEDF3AE4C6F033483E04F4AB,4,1,2,29,0,0,0,0,0,0,18,4,0,5,2,0,0,3,25,4,0,H,9843.86206896552,10000,293479.92,288500,0
1721,0x6D1CC23185DE2AF705A4ABAD6B05292C9E4280939DD2585EDE0542B12CE2C866,4,3,2,16,0,0,0,0,0,0,6,0,0,8,0,0,2,3,12,4,0,H,1000,1000,59756.25,57200,0
1722,0x87178CBA6434D625327B3BAEAEE3F5BE6DA71B34F55FE8516444DD2CCC312D06,4,4,2,59,0,0,0,0,0,0,26,6,27,0,0,0,0,2,52,7,0,H,2196.42372881356,2000,68863.0871186441,89160,0
1723,0x163FB05CE904981485A2BAE8B8D8E809F5E20631483ABE83A1B378F487F344AE,4,4,2,85,0,0,0,0,0,0,71,5,0,2,7,0,0,0,73,12,0,H,1122.35294117647,1000,40942.2352941177,95000,0
1724,0xB9E03F5E239EE800E1C769B4198B7ACF22975EDC65D9E3D793CC79755F0D7B95,4,0,2,8,0,0,0,0,0,0,0,0,1,0,4,0,3,4,5,0,3,H,495.375,800,5965.775,7984,0
1725,0xC977C4E973047B129D11DF64EB4D69E331D58CE09B430596BDC222239D16CCA8,4,4,2,16,0,0,0,0,0,0,11,0,2,0,0,3,0,0,8,8,0,O,986.3125,1000,55193.94875,52000,0
1726,0x69F487E05E6CC133A1094B52AF3ADEA8BCA41B3B67953765F0F75818B50A705C,4,0,2,18,0,0,0,0,0,0,18,0,0,0,0,0,0,0,18,0,0,H,1277.77777777778,1000,193437.222222222,186000,0
1727,0x3D8293A914742E1B018F671FFEC1D083F6BDDA593B845CF903C9A685C7BBFF28,4,2,2,46,0,0,0,0,0,0,7,16,18,0,2,0,3,1,43,3,0,H,614,100,23083.9223913043,3850,0
1728,0x1C8F20AC330F76BBFBFA3675F40B519ABDE9B07A1182E2FCBE0109C48D5AE654,4,2,2,93,0,0,0,0,4,0,81,3,0,0,13,0,0,0,93,4,0,H,2902.38144329897,4000,77684.1618556701,150920,0
1729,0x0F0EC22D4BEFB556E0225EC5ACC87A4FA7A3DD6BF8DF9D4190814B32B8334419,3,4,2,97,0,0,0,0,16,0,46,13,5,1,0,38,10,0,108,5,0,H,1945.92920353982,1000,28014.5380530973,10000,0
1730,0x7E26AADA73CF08667323A4529830141FCE1783FA0C4A148E67838928213284B1,2,1,2,15,0,0,0,0,0,0,9,0,3,1,0,0,2,2,15,0,0,H,4133.33333333333,16000,208468,201600,0
1731,0xD0BEBE5D9800BEDA1ECB959146BAB11FBE63D7F1369A543E58A9D32CB9892ADA,4,1,2,23,0,0,0,0,0,0,0,2,7,2,0,5,7,5,23,0,0,H,1043.47826086957,1000,29556.5217391304,75600,0
1732,0x892695D683A6772CACAB3D730521D77DDA9E2A0ABE4BA3627E79F6BB5518DFC3,4,4,2,209,0,0,0,0,0,0,135,27,1,0,11,33,2,1,167,40,2,H,1721.70813397129,1000,31361.2210526316,13100,0
1733,0xD26FAA21B3CDDA583C83A1D5362130B9A65FC8EE6E8CCD430D7B2BCACDECD540,2,0,1,35,0,0,0,0,0,0,27,2,2,2,0,0,2,0,26,9,0,O,1114.28571428571,1000,40250.8571428572,41850,0
1734,0x7A75DC429B910C10746D3116AFEFC37DC8E7E6C80689E18FD3A56F0140250A9E,3,3,2,73,0,0,0,0,0,0,27,16,2,6,15,4,3,0,65,8,0,O,970.780821917808,1000,25583.3668493151,26600,0
1735,0x4F01A7B9FE76F78118D76E74963CCCC57B3AD68E6D490FEBA7A2A2588AAA35B8,4,3,2,147,0,0,0,0,0,0,45,35,27,4,24,6,6,2,130,17,0,H,1096.03401360544,1000,46679.2787755102,20150,0
1736,0xBF02BC803C204988F2FB3CC30A9DF07868F1DDBBA6ACFCB2EC0C89263C232C51,3,4,2,268,0,0,0,0,0,0,120,48,43,9,39,9,0,0,216,52,0,H,1390.44776119403,1000,44236.2294776119,48000,0
1737,0x608423A5784AACAC77D84F85B8A1B60DA6D86F6A6C83D19FAD2755979F16B922,2,2,2,172,0,0,0,0,0,0,10,23,53,0,45,3,38,4,170,2,0,H,1156.89534883721,1000,21253.8302325581,15350,0
1738,0x7E3616154A00F7B102586ADDF3365133421698A1334CF93460D97AFD5D105EB7,4,1,2,9,0,0,0,0,0,0,3,6,0,0,0,0,0,1,6,3,0,H,1333.33333333333,1000,17516.6666666667,19600,0
1739,0xC4A6AF169E91D8DE90001F704038604CB2C1351D1D91979FE64F9D1CB93B520B,4,4,2,61,0,0,0,0,0,0,41,6,0,14,0,0,0,0,44,16,1,H,1119.67213114754,3000,240000.819672131,273090,0
1740,0xCB2630E2CC5D658AE5E2E64C23C050C20FF051F7FFB1622F415BC182EAA427F7,4,1,2,17,0,0,0,0,0,0,9,0,1,0,0,0,7,6,16,1,0,H,2294.11764705882,3000,142580.588235294,237750,0
1741,0x25B686A680642FA2EA4ECEA655E0B3BAC08849F24EC0984BB596F717F15F760D,5,3,2,66,0,0,0,0,0,0,1,0,17,0,37,11,0,2,66,0,0,H,5497,5000,76049.3348484848,44200,0
1742,0xCD5A9488AD777081FC1E32786FB3FAB0AF6469264678BC5A571F93228A5AF920,2,0,2,32,0,0,0,0,0,0,30,2,0,0,0,0,0,0,32,0,0,H,8.75,4,8110.8234375,12657.6,0
1743,0x75F4D493E901FF1B202FA04340D70D216BA0E4AF79BE00B8731AD5381A0B59F4,4,4,2,30,0,0,0,0,0,0,14,5,3,2,0,6,0,0,29,1,0,H,1050.5,10000,22187.53,4900,0
1744,0xABC02D4B73F29D36EB0C89A47911AC61BAD7D2C05E139E34EAC2480B37685EEE,4,1,2,656,0,0,0,0,0,0,347,66,52,28,82,66,15,0,528,125,3,H,1331.00304878049,1000,18880.4172713415,90000,0
1745,0x173E7321FD1A65FF274907FD75E845FCFC0200E4227B86576EA50E8EBBC152FB,4,4,2,14,0,0,0,0,0,0,8,0,0,0,6,0,0,0,13,1,0,O,1357.14285714286,2000,60878.5714285714,40800,0
1746,0x160A0065F50D690FD4EDFDC48D3753C961B0247EAD042EDFB1428A13B3489859,3,2,2,36,0,0,0,0,0,0,17,4,2,2,4,0,7,0,34,0,2,H,4250,1000,91328.0555555556,109400,0
1747,0x5B2AA226CF1643ED8FDDFD72531BC226A0A8495808B9B9520F110CB2FAF45389,3,3,2,60,0,0,0,0,0,0,30,9,5,0,5,3,8,2,54,5,1,H,1368.23333333333,2000,33197.2166666667,21000,0
1748,0xDC6FEDAFF01AF9F9D090C822AC9273C10FB791204E498BEE9578F56200C882D9,4,4,2,74,0,0,0,0,0,0,39,10,13,0,2,4,6,0,63,11,0,O,1040.54054054054,1000,61535.472972973,73900,0
1749,0x5408344229E4A91F56FE814ECFB4912C2832EA4EDCDD322C0E52E15A79EAF498,4,4,2,55,0,0,0,0,0,0,0,4,0,0,49,2,0,4,55,0,0,H,27259.0727272727,3000,351217.707272727,36150,0
1750,0xA1F566D5C4A974C9B56AE55E695109C0FE86C7E1A4716942C92C7EA4F3BD37F8,3,0,1,97,0,0,0,0,36,0,84,35,0,0,8,6,0,0,121,12,0,H,1060.15037593985,1000,22156.6917293233,28950,0
1751,0xBCB5330BE6EDB512903216633E32F870288897D6619652C237830FB819DEE806,4,4,2,27,0,0,0,0,0,0,4,0,18,1,0,2,2,2,27,0,0,H,8661.66666666667,1000,246884.589259259,24200,0
1752,0x683F742A1C7CBE61E9CC1290CF957557648BD98645E4712BB6F0FE32333E2547,3,2,2,25,0,0,0,0,0,0,4,0,9,0,4,4,4,2,25,0,0,H,1086.48,1000,25796.4712,20700,0
1753,0x7C8107CDE01F2915BAF71068AC65835CDD592141563E7FE9E754C38CA02BEFC3,4,4,2,115,0,0,0,0,0,0,25,53,20,0,0,9,8,0,101,14,0,H,2550.17391304348,1000,65314.6908695652,12150,0
1754,0x726A8B316F000277EE68397F4B83CF2E0F02F6DE0727CDDBCF0230C431D28FCF,2,0,1,37,0,0,0,0,88,0,43,5,2,2,71,0,2,0,124,1,0,H,7055.232,31,217192.49824,14194.9,0
1755,0x3B89B49DB2AF4CA6E7FCE4E628BEDC99533ACB7405D85AB365F408BFFDF37F35,3,4,2,42,0,0,0,0,0,0,0,12,23,0,0,2,5,1,37,0,5,H,2627.28571428571,1000,37539.0404761905,10550,0
1756,0x41A2B89C8ED118E166F2442248F25460525594AEF23639F1377B8C3FAD3E8A03,3,2,2,47,0,0,0,0,0,0,39,5,1,2,0,0,0,0,30,17,0,H,1000.21276595745,1000,46915.5255319149,104600,0
1757,0x439F519CCC3562242916E3769C418CFA05DB58BE1224B4052803561AF669F3C8,3,2,2,23,0,0,0,0,0,0,10,0,13,0,0,0,0,2,23,0,0,H,1811.69565217391,3000,61355.467826087,31650,0
1758,0xF2511AE38E6D7543B7D884C26AEAE3A8BB682EFEF175DA6107249E01A95A22AA,4,1,2,23,0,0,0,0,0,0,14,2,4,0,0,0,3,0,23,0,0,H,785.739130434783,1000,12952.6434782609,13150,0
1759,0x361EBCD38250C4D748DE0F99DCDA20A27A5EBF8386AE3A33D517C8B8E78D9587,5,4,2,72,0,0,0,0,0,0,69,0,0,0,0,1,2,0,45,27,0,H,1979.01388888889,1000,80068.7058333334,55200,0
1760,0x81CDE96AD2CD8851396D09CFEFB576BF269D3C1CCCA78D54EE547181461E3292,4,1,2,40,0,0,0,0,0,0,15,3,1,2,1,3,15,1,21,8,11,H,124.5,1,5130.896,23.3,0
1761,0xC3F3D602EDF08F9419B90F018AF9C4BC4364AC8E6656CDCC25F3D7FD6DDE7B57,3,0,2,32,0,0,0,0,28,0,24,18,2,1,13,0,2,6,42,18,0,H,3050,2000,115714.833333333,50860,0
1762,0x676CC535BA896C6657E7434197249C57340710DEF6B73A0796A6D3C5A39A54C1,2,1,2,11,0,0,0,0,0,0,7,2,0,0,2,0,0,1,7,4,0,H,2545.45454545455,1000,46449.0909090909,26650,0
1763,0x0D66479C68E38ABEDDD73BFB1FE33A2EB2A54C3A16A37B10F0F3CEAD051FD2AA,3,4,2,58,0,0,0,0,0,0,12,4,21,0,2,0,19,6,58,0,0,H,1552.89655172414,2000,31434.3003448276,29240,0
1764,0x9A5FDC580AAB437A7211A935E40F9A1528B565228A0EC8A8D0B4E78937CBA933,5,0,2,47,0,0,0,0,0,0,36,6,0,0,3,2,0,0,34,13,0,H,3468.08510638298,2000,176338.510638298,75400,0
1765,0xFE26A78D7D28ED426A5209F25E2D9D3841AA98183314543FE68005349DAF1E2B,4,4,2,26,0,0,0,0,0,0,7,10,5,1,0,1,2,0,23,3,0,H,4000,5000,310222.692307692,478500,0
1766,0x7D780446F43A2439A1B95C2BF54F10B741CA0866A3B2906240F22EB5A7D3D965,4,4,2,92,0,0,0,0,0,0,38,39,7,4,0,4,0,1,80,12,0,H,1146.16304347826,1000,92930.5260869565,85900,0
1767,0x8FFC8B9456186D2F55DB6FACB8A9325F38DDA18A11E0DB81D9299A905816F9BA,3,4,2,228,0,0,0,0,0,0,185,26,7,3,4,0,3,0,168,60,0,O,1682.70175438597,1000,49823.3837719298,69800,0
